"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundance Ratio 44 DMSO  40 DMSO"	"Abundance Ratio 44 sema  40 sema"	"Abundance Ratio 47 DMSO  40 DMSO"	"Abundance Ratio 47 sema  40 sema"	"Abundance Ratio 51 DMSO  40 DMSO"	"Abundance Ratio 51 sema  40 sema"	"Abundance Ratio 55 DMSO  40 DMSO"	"Abundance Ratio 55 sema  40 sema"	"Abundance Ratio 58 DMSO  40 DMSO"	"Abundance Ratio 58 sema  40 sema"	"Abundance Ratio 60 DMSO  40 DMSO"	"Abundance Ratio 60 sema  40 sema"	"Abundance Ratio 63 DMSO  40 DMSO"	"Abundance Ratio 63 sema  40 sema"	"Abundance Ratio 66 DMSO  40 DMSO"	"Abundance Ratio 66 sema  40 sema"	"Abundance Ratio 70 DMSO  40 DMSO"	"Abundance Ratio 70 sema  40 sema"	"Abundances Grouped 40 DMSO"	"Abundances Grouped 40 sema"	"Abundances Grouped 44 DMSO"	"Abundances Grouped 44 sema"	"Abundances Grouped 47 DMSO"	"Abundances Grouped 47 sema"	"Abundances Grouped 51 DMSO"	"Abundances Grouped 51 sema"	"Abundances Grouped 55 DMSO"	"Abundances Grouped 55 sema"	"Abundances Grouped 58 DMSO"	"Abundances Grouped 58 sema"	"Abundances Grouped 60 DMSO"	"Abundances Grouped 60 sema"	"Abundances Grouped 63 DMSO"	"Abundances Grouped 63 sema"	"Abundances Grouped 66 DMSO"	"Abundances Grouped 66 sema"	"Abundances Grouped 70 DMSO"	"Abundances Grouped 70 sema"	"Found in Sample in S1 F1 126 Sample 40 DMSO"	"Found in Sample in S2 F2 126 Sample 40 sema"	"Found in Sample in S4 F1 127C Sample 44 DMSO"	"Found in Sample in S13 F2 127C Sample 44 sema"	"Found in Sample in S6 F1 128C Sample 47 DMSO"	"Found in Sample in S15 F2 128C Sample 47 sema"	"Found in Sample in S8 F1 129C Sample 51 DMSO"	"Found in Sample in S17 F2 129C Sample 51 sema"	"Found in Sample in S10 F1 130C Sample 55 DMSO"	"Found in Sample in S19 F2 130C Sample 55 sema"	"Found in Sample in S3 F1 127N Sample 58 DMSO"	"Found in Sample in S12 F2 127N Sample 58 sema"	"Found in Sample in S5 F1 128N Sample 60 DMSO"	"Found in Sample in S14 F2 128N Sample 60 sema"	"Found in Sample in S7 F1 129N Sample 63 DMSO"	"Found in Sample in S16 F2 129N Sample 63 sema"	"Found in Sample in S9 F1 130N Sample 66 DMSO"	"Found in Sample in S18 F2 130N Sample 66 sema"	"Found in Sample in S11 F1 131 Sample 70 DMSO"	"Found in Sample in S20 F2 131 Sample 70 sema"	"Number of Protein Groups"	"Modifications"
"96157396718423338"	"False"	"High"	"IsMasterProtein"	"P0A6F3"	"Glycerol kinase OS=Escherichia coli (strain K12) OX=83333 GN=glpK PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"313.026"	"71"	"30"	"360"	"29"	"502"	"56.2"	"5.50"	"882.61"	"30"	"1.014"	"0.971"	"0.913"	"0.896"	"0.773"	"0.758"	"0.883"	"0.835"	"0.820"	"0.747"	"0.686"	"0.657"	"0.782"	"0.720"	"0.649"	"0.597"	"0.655"	"0.595"	"8797.6"	"9562.7"	"8923.2"	"9281.4"	"8029.2"	"8569.1"	"6801.0"	"7250.5"	"7772.2"	"7983.9"	"7210.9"	"7141.6"	"6034.2"	"6280.7"	"6876.0"	"6883.4"	"5705.9"	"5712.4"	"5763.1"	"5694.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C106; C113; C256; C270]; Phospho [Y328; Y332]"
"6348390293191232717"	"False"	"High"	"IsMasterProtein"	"P63284"	"Chaperone protein ClpB OS=Escherichia coli (strain K12) OX=83333 GN=clpB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"312.960"	"69"	"47"	"176"	"6"	"857"	"95.5"	"5.52"	"484.44"	"47"	"0.910"	"0.935"	"0.885"	"0.900"	"0.834"	"0.851"	"0.713"	"0.864"	"0.553"	"0.582"	"0.282"	"0.305"	"0.130"	"0.137"	"0.019"	"0.018"	"0.093"	"0.061"	"460.4"	"333.2"	"419.0"	"311.5"	"407.2"	"299.9"	"384.2"	"283.5"	"328.4"	"287.8"	"254.6"	"194.0"	"130.0"	"101.6"	"59.9"	"45.6"	"8.6"	"6.0"	"42.9"	"20.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C310]"
"1564458102390570618"	"False"	"High"	"IsMasterProtein"	"P21889"	"Aspartate--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=aspS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"309.978"	"75"	"40"	"162"	"40"	"590"	"65.9"	"5.69"	"362.54"	"40"	"0.917"	"0.986"	"0.839"	"0.861"	"0.632"	"0.670"	"0.522"	"0.550"	"0.226"	"0.232"	"0.084"	"0.098"	"0.041"	"0.052"	"0.017"	"0.029"	"0.034"	"0.039"	"7266.4"	"10588.7"	"6665.8"	"10440.0"	"6093.2"	"9113.2"	"4592.1"	"7089.5"	"3790.4"	"5820.1"	"1643.0"	"2452.8"	"607.9"	"1041.7"	"300.0"	"546.3"	"124.3"	"311.8"	"249.0"	"408.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C6; C21; C68; C562]"
"-5299130838510902167"	"False"	"High"	"IsMasterProtein"	"P07395"	"Phenylalanine--tRNA ligase beta subunit OS=Escherichia coli (strain K12) OX=83333 GN=pheT PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"304.930"	"60"	"37"	"164"	"37"	"795"	"87.3"	"5.30"	"419.07"	"37"	"0.955"	"0.939"	"0.700"	"0.710"	"0.342"	"0.332"	"0.108"	"0.100"	"0.062"	"0.039"	"0.059"	"0.030"	"0.056"	"0.033"	"0.040"	"0.012"	"0.041"	"0.024"	"7971.5"	"8973.6"	"7610.7"	"8426.5"	"5583.3"	"6370.6"	"2723.6"	"2983.5"	"860.2"	"894.9"	"491.6"	"348.6"	"468.9"	"273.4"	"445.0"	"295.5"	"322.5"	"110.4"	"323.6"	"218.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C79; C84; C120; C169; C384; C435; C597; C727]"
"7340619596533024216"	"False"	"High"	"IsMasterProtein"	"P0AFG8"	"Pyruvate dehydrogenase E1 component OS=Escherichia coli (strain K12) OX=83333 GN=aceE PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"304.064"	"63"	"46"	"207"	"46"	"887"	"99.6"	"5.68"	"506.24"	"46"	"0.694"	"0.725"	"0.370"	"0.386"	"0.241"	"0.250"	"0.184"	"0.201"	"0.081"	"0.089"	"0.040"	"0.043"	"0.034"	"0.039"	"0.017"	"0.017"	"0.028"	"0.028"	"12864.4"	"16520.6"	"8923.9"	"11969.3"	"4756.0"	"6377.9"	"3099.0"	"4132.3"	"2370.6"	"3312.5"	"1046.3"	"1476.2"	"508.7"	"709.9"	"433.0"	"642.5"	"213.2"	"273.2"	"363.5"	"458.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C260; C612]"
"5467389415014830665"	"False"	"High"	"IsMasterProtein"	"P0AD61"	"Pyruvate kinase I OS=Escherichia coli (strain K12) OX=83333 GN=pykF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"303.344"	"73"	"31"	"240"	"28"	"470"	"50.7"	"6.09"	"663.46"	"31"	"1.008"	"1.011"	"0.917"	"0.927"	"0.847"	"0.846"	"0.965"	"0.982"	"0.897"	"0.901"	"0.712"	"0.714"	"0.655"	"0.653"	"0.412"	"0.418"	"0.101"	"0.094"	"7483.9"	"10371.2"	"7540.8"	"10490.1"	"6860.6"	"9614.1"	"6336.3"	"8778.7"	"7222.8"	"10180.7"	"6716.8"	"9345.4"	"5332.3"	"7405.4"	"4899.7"	"6772.5"	"3084.0"	"4339.8"	"755.5"	"971.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C8; C182; C332; C359]"
"-6056223009444050988"	"False"	"High"	"IsMasterProtein"	"P33602"	"NADH-quinone oxidoreductase subunit G OS=Escherichia coli (strain K12) OX=83333 GN=nuoG PE=1 SV=4 UPId=UP000000625 PPId=UP000000625"	"0.000"	"297.100"	"61"	"42"	"172"	"42"	"908"	"100.2"	"6.25"	"496.59"	"42"	"0.940"	"0.943"	"0.866"	"0.859"	"0.653"	"0.661"	"0.480"	"0.472"	"0.172"	"0.175"	"0.086"	"0.093"	"0.057"	"0.062"	"0.030"	"0.027"	"0.055"	"0.042"	"12679.8"	"14083.4"	"11915.4"	"13277.0"	"10981.6"	"12103.8"	"8279.9"	"9315.2"	"6089.1"	"6649.1"	"2184.4"	"2462.2"	"1095.0"	"1303.0"	"726.8"	"870.9"	"381.0"	"375.7"	"696.4"	"595.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C67; C228; C231; C235; C263]"
"-3158206721623388530"	"False"	"High"	"IsMasterProtein"	"P0ABB4"	"ATP synthase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=atpD PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"296.698"	"77"	"27"	"314"	"27"	"460"	"50.3"	"5.01"	"801.32"	"27"	"0.951"	"0.992"	"0.864"	"0.870"	"0.750"	"0.755"	"0.720"	"0.733"	"0.448"	"0.447"	"0.232"	"0.238"	"0.115"	"0.132"	"0.035"	"0.048"	"0.052"	"0.071"	"13455.9"	"12439.0"	"12798.5"	"12336.9"	"11630.3"	"10817.9"	"10098.0"	"9386.1"	"9688.7"	"9118.3"	"6023.6"	"5558.7"	"3126.9"	"2962.8"	"1551.4"	"1641.8"	"477.6"	"594.1"	"702.8"	"881.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C138]"
"-4531275155178148931"	"False"	"High"	"IsMasterProtein"	"P0A799"	"Phosphoglycerate kinase OS=Escherichia coli (strain K12) OX=83333 GN=pgk PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"296.217"	"87"	"27"	"398"	"27"	"387"	"41.1"	"5.22"	"902.88"	"27"	"1.181"	"1.214"	"0.926"	"0.940"	"0.829"	"0.826"	"0.933"	"0.938"	"0.727"	"0.704"	"0.485"	"0.467"	"0.322"	"0.321"	"0.102"	"0.110"	"0.047"	"0.057"	"14966.3"	"16972.2"	"17668.4"	"20610.4"	"13862.8"	"15951.7"	"12402.3"	"14020.9"	"13965.5"	"15920.2"	"10882.6"	"11949.4"	"7261.2"	"7928.2"	"4814.8"	"5446.9"	"1531.3"	"1873.2"	"706.8"	"961.6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Phospho [S290]; Methylthio [C133; C162; C249]"
"4958594007033142825"	"False"	"High"	"IsMasterProtein"	"P00957"	"Alanine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=alaS PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"295.435"	"59"	"42"	"163"	"38"	"876"	"96.0"	"5.81"	"430.51"	"42"	"0.889"	"0.885"	"0.710"	"0.706"	"0.390"	"0.385"	"0.131"	"0.139"	"0.054"	"0.062"	"0.042"	"0.047"	"0.047"	"0.045"	"0.023"	"0.024"	"0.043"	"0.051"	"13169.0"	"14650.4"	"11707.6"	"12970.9"	"9351.9"	"10347.6"	"5137.3"	"5641.0"	"1724.5"	"2043.1"	"705.4"	"906.7"	"553.7"	"693.6"	"621.4"	"662.6"	"307.0"	"355.3"	"572.7"	"747.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C291; C666]"
"-8293817072973434031"	"False"	"High"	"IsMasterProtein"	"P36683"	"Aconitate hydratase B OS=Escherichia coli (strain K12) OX=83333 GN=acnB PE=1 SV=3 UPId=UP000000625 PPId=UP000000625"	"0.000"	"290.990"	"63"	"42"	"156"	"39"	"865"	"93.4"	"5.40"	"409.21"	"42"	"0.762"	"0.793"	"0.506"	"0.517"	"0.096"	"0.113"	"0.051"	"0.059"	"0.036"	"0.046"	"0.033"	"0.033"	"0.033"	"0.040"	"0.016"	"0.015"	"0.023"	"0.025"	"14298.2"	"20515.6"	"10899.9"	"16270.8"	"7228.8"	"10600.5"	"1369.1"	"2319.6"	"735.1"	"1217.3"	"508.6"	"949.8"	"469.1"	"679.9"	"465.5"	"814.0"	"225.6"	"309.8"	"324.1"	"507.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C273; C404; C607; C683; C710]"
"332885050226869586"	"False"	"High"	"IsMasterProtein"	"P07118"	"Valine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=valS PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"289.301"	"51"	"46"	"132"	"42"	"951"	"108.1"	"5.34"	"346.36"	"46"	"0.805"	"0.818"	"0.652"	"0.657"	"0.291"	"0.295"	"0.062"	"0.081"	"0.036"	"0.050"	"0.035"	"0.038"	"0.031"	"0.041"	"0.015"	"0.020"	"0.028"	"0.036"	"6882.5"	"7479.9"	"5540.6"	"6119.3"	"4485.7"	"4913.9"	"2001.9"	"2207.7"	"427.5"	"605.1"	"246.7"	"377.5"	"240.4"	"286.2"	"214.5"	"303.0"	"100.3"	"145.9"	"196.0"	"268.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C424]"
"8015199304006222513"	"False"	"High"	"IsMasterProtein"	"A0A7H2C767"	"Chaperone protein ClpB OS=Escherichia coli (strain K12) OX=83333 GN=clpB PE=3 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"280.549"	"72"	"42"	"155"	"1"	"709"	"79.8"	"5.57"	"428.10"	"42"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"High"	"1"	"Methylthio [C162]"
"-725640363094012194"	"False"	"High"	"IsMasterProtein"	"P0A9M8"	"Phosphate acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=pta PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"279.276"	"56"	"32"	"197"	"22"	"714"	"77.1"	"5.41"	"509.05"	"32"	"0.981"	"1.018"	"0.840"	"0.898"	"0.628"	"0.693"	"0.522"	"0.537"	"0.172"	"0.142"	"0.098"	"0.069"	"0.101"	"0.066"	"0.074"	"0.045"	"0.099"	"0.066"	"3307.5"	"3393.9"	"3244.2"	"3455.5"	"2776.8"	"3046.8"	"2078.0"	"2352.7"	"1727.9"	"1823.1"	"568.7"	"483.4"	"324.0"	"233.8"	"332.8"	"224.1"	"243.9"	"154.3"	"326.4"	"225.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C424; C432]"
"8734417141785156403"	"False"	"High"	"IsMasterProtein"	"A0A7U9ASI2"	"Elongation factor Tu (Fragment) OS=Escherichia coli TA206 OX=656440 GN=ECKG_05092 PE=3 SV=1 UPId=UP000003960 PPId=UP000000625"	"0.000"	"277.850"	"80"	"19"	"717"	"1"	"302"	"33.6"	"4.96"	"1681.73"	"19"	"0.564"	"0.670"	"0.747"	"0.865"	"0.586"	"0.627"	"0.414"	"0.494"	"0.231"	"0.318"	"0.186"	"0.193"	"0.135"	"0.207"	"0.117"	"0.157"	"0.113"	"0.125"	"50.9"	"120.3"	"28.7"	"80.6"	"38.0"	"104.1"	"29.8"	"75.4"	"21.1"	"59.4"	"11.8"	"38.3"	"9.5"	"23.2"	"6.9"	"24.9"	"6.0"	"18.9"	"5.7"	"15.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Phospho [S92; S153; S155; S240]; Methylthio [C15; C71; C189]"
"-8598798178097882125"	"False"	"High"	"IsMasterProtein"	"P0A8M3"	"Threonine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=thrS PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"275.192"	"66"	"38"	"180"	"38"	"642"	"74.0"	"6.19"	"433.48"	"38"	"1.010"	"1.021"	"0.848"	"0.856"	"0.681"	"0.692"	"0.639"	"0.647"	"0.405"	"0.408"	"0.212"	"0.217"	"0.146"	"0.147"	"0.051"	"0.068"	"0.064"	"0.068"	"7549.3"	"9272.4"	"7621.7"	"9469.6"	"6401.2"	"7937.7"	"5137.4"	"6412.5"	"4820.5"	"5998.0"	"3055.0"	"3784.4"	"1602.9"	"2012.7"	"1103.9"	"1364.1"	"385.2"	"634.3"	"481.0"	"630.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C48; C182; C328; C334; C361; C388; C400; C473; C480; C596]"
"7081745924411553907"	"False"	"High"	"IsMasterProtein"	"P00490"	"Maltodextrin phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=malP PE=1 SV=7 UPId=UP000000625 PPId=UP000000625"	"0.000"	"274.505"	"64"	"41"	"145"	"41"	"797"	"90.5"	"7.39"	"414.50"	"41"	"0.974"	"1.013"	"0.844"	"0.847"	"0.627"	"0.634"	"0.484"	"0.499"	"0.210"	"0.196"	"0.103"	"0.091"	"0.083"	"0.071"	"0.039"	"0.033"	"0.080"	"0.083"	"7173.8"	"6481.9"	"6984.6"	"6563.3"	"6057.0"	"5488.7"	"4498.6"	"4110.8"	"3474.6"	"3231.3"	"1503.7"	"1272.9"	"737.7"	"587.8"	"592.4"	"460.3"	"280.4"	"211.8"	"574.3"	"539.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C461; C615; C776]"
"-8698982262070829889"	"False"	"High"	"IsMasterProtein"	"P0A850"	"Trigger factor OS=Escherichia coli (strain K12) OX=83333 GN=tig PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"273.634"	"71"	"33"	"370"	"33"	"432"	"48.2"	"4.88"	"861.42"	"33"	"0.957"	"0.975"	"0.863"	"0.869"	"0.680"	"0.672"	"0.672"	"0.660"	"0.496"	"0.483"	"0.347"	"0.338"	"0.345"	"0.335"	"0.253"	"0.250"	"0.264"	"0.258"	"30494.3"	"37333.7"	"29191.5"	"36415.4"	"26313.5"	"32451.5"	"20736.4"	"25093.1"	"20504.3"	"24655.9"	"15113.3"	"18015.1"	"10586.0"	"12622.2"	"10510.3"	"12511.8"	"7728.1"	"9351.0"	"8061.8"	"9630.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3271682911873355556"	"False"	"High"	"IsMasterProtein"	"P23843"	"Periplasmic oligopeptide-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=oppA PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"269.340"	"73"	"33"	"153"	"13"	"543"	"60.9"	"6.49"	"442.18"	"33"	"0.965"	"0.941"	"0.886"	"0.896"	"0.774"	"0.749"	"0.788"	"0.755"	"0.566"	"0.547"	"0.362"	"0.352"	"0.279"	"0.265"	"0.173"	"0.170"	"0.097"	"0.084"	"4444.2"	"8635.3"	"4288.4"	"8124.5"	"3935.4"	"7737.0"	"3440.5"	"6471.7"	"3503.7"	"6519.6"	"2514.6"	"4726.0"	"1607.1"	"3040.1"	"1241.1"	"2291.0"	"767.0"	"1464.8"	"430.2"	"725.8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C297]"
"2930039789546079465"	"False"	"High"	"IsMasterProtein"	"P0A6Z3"	"Chaperone protein HtpG OS=Escherichia coli (strain K12) OX=83333 GN=htpG PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"269.235"	"68"	"35"	"166"	"35"	"624"	"71.4"	"5.21"	"428.06"	"35"	"0.908"	"1.018"	"0.896"	"0.892"	"0.735"	"0.734"	"0.595"	"0.611"	"0.252"	"0.254"	"0.078"	"0.079"	"0.050"	"0.056"	"0.025"	"0.031"	"0.047"	"0.056"	"6224.5"	"9008.4"	"5653.6"	"9169.2"	"5578.1"	"8036.4"	"4574.3"	"6609.6"	"3703.8"	"5506.4"	"1567.4"	"2287.0"	"486.8"	"711.2"	"311.2"	"504.6"	"158.0"	"275.2"	"290.8"	"508.0"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3845846837023645980"	"False"	"High"	"IsMasterProtein"	"P0AES4"	"DNA gyrase subunit A OS=Escherichia coli (strain K12) OX=83333 GN=gyrA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"265.798"	"53"	"41"	"144"	"40"	"875"	"96.9"	"5.20"	"342.25"	"41"	"0.901"	"0.965"	"0.858"	"0.871"	"0.654"	"0.674"	"0.535"	"0.558"	"0.175"	"0.182"	"0.077"	"0.083"	"0.063"	"0.071"	"0.034"	"0.041"	"0.051"	"0.069"	"8744.7"	"6945.3"	"7879.6"	"6699.9"	"7504.5"	"6046.3"	"5718.8"	"4678.0"	"4675.7"	"3876.4"	"1527.2"	"1266.2"	"676.2"	"577.0"	"549.4"	"496.0"	"296.0"	"284.4"	"446.2"	"482.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C592; C716]"
"-9132041305218804940"	"False"	"High"	"IsMasterProtein"	"P0A6P1"	"Elongation factor Ts OS=Escherichia coli (strain K12) OX=83333 GN=tsf PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"265.439"	"83"	"24"	"594"	"24"	"283"	"30.4"	"5.29"	"1335.03"	"24"	"0.956"	"0.975"	"0.918"	"0.930"	"0.789"	"0.795"	"0.957"	"0.954"	"0.914"	"0.904"	"0.743"	"0.735"	"0.845"	"0.835"	"0.698"	"0.701"	"0.666"	"0.693"	"22111.7"	"23842.0"	"21141.2"	"23255.6"	"20300.4"	"22165.3"	"17445.6"	"18950.6"	"21153.1"	"22756.9"	"20205.2"	"21551.8"	"16428.2"	"17515.1"	"18678.0"	"19916.4"	"15426.7"	"16719.8"	"14723.0"	"16529.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C23; C78]; Phospho [S280]"
"-575525200932109380"	"False"	"High"	"IsMasterProtein"	"P06612"	"DNA topoisomerase 1 OS=Escherichia coli (strain K12) OX=83333 GN=topA PE=1 SV=2 UPId=UP000000625 PPId=UP000000625"	"0.000"	"264.482"	"55"	"38"	"106"	"36"	"865"	"97.3"	"8.46"	"280.12"	"38"	"0.942"	"0.972"	"0.878"	"0.857"	"0.660"	"0.630"	"0.491"	"0.486"	"0.135"	"0.148"	"0.041"	"0.061"	"0.037"	"0.063"	"0.018"	"0.033"	"0.047"	"0.060"	"4816.9"	"4071.4"	"4538.1"	"3959.0"	"4231.1"	"3490.3"	"3181.3"	"2564.7"	"2366.9"	"1978.9"	"650.5"	"604.3"	"196.4"	"246.4"	"177.2"	"256.9"	"87.4"	"133.0"	"227.8"	"244.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C401; C599; C602; C665; C683; C689; C711; C714; C763]"
"5389756413050249358"	"False"	"High"	"IsMasterProtein"	"P37689"	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli (strain K12) OX=83333 GN=gpmI PE=1 SV=1 UPId=UP000000625 PPId=UP000000625"	"0.000"	"264.162"	"66"	"24"	"125"	"24"	"514"	"56.2"	"5.29"	"325.79"	"24"	"0.931"	"0.921"	"0.914"	"0.891"	"0.766"	"0.761"	"0.767"	"0.766"	"0.563"	"0.557"	"0.431"	"0.420"	"0.362"	"0.374"	"0.264"	"0.244"	"0.114"	"0.094"	"2498.0"	"2541.9"	"2324.5"	"2340.2"	"2283.2"	"2264.3"	"1914.1"	"1933.3"	"1915.9"	"1945.9"	"1407.3"	"1416.9"	"1075.6"	"1068.3"	"905.3"	"950.6"	"658.9"	"619.5"	"285.4"	"240.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Methylthio [C397; C424]"
